time_s,vin,vgate,vout
8.212280000000418689e-03,9.720462998150162376e-03,2.009688508955316255e+00,3.262416539597393417e+00
8.213280000000417955e-03,9.735023271005401047e-03,2.009702665245375108e+00,3.262369355185852804e+00
8.214280000000417220e-03,9.749199221810930793e-03,2.009716436631558079e+00,3.262323453145041796e+00
8.215280000000416485e-03,9.762990290924488529e-03,2.009729822570271107e+00,3.262278835332737437e+00
8.216280000000415751e-03,9.776395933898261031e-03,2.009742822533138629e+00,3.262235503554782312e+00
8.217280000000415016e-03,9.789415621500451026e-03,2.009755436007020446e+00,3.262193459565029485e+00
8.218280000000414282e-03,9.802048839736069580e-03,2.009767662494037044e+00,3.262152705065251013e+00
8.219280000000413547e-03,9.814295089867291350e-03,2.009779501511583799e+00,3.262113241705066002e+00
8.220280000000412812e-03,9.826153888433129813e-03,2.009790952592355406e+00,3.262075071081873112e+00
8.221280000000412078e-03,9.837624767268524431e-03,2.009802015284359200e+00,3.262038194740785713e+00
8.222280000000411343e-03,9.848707273522820660e-03,2.009812689150936915e+00,3.262002614174553727e+00
8.223280000000410608e-03,9.859400969677644538e-03,2.009822973770779786e+00,3.261968330823498796e+00
8.224280000000409874e-03,9.869705433564185740e-03,2.009832868737946754e+00,3.261935346075469866e+00
8.225280000000409139e-03,9.879620258379840508e-03,2.009842373661878678e+00,3.261903661265763255e+00
8.226280000000408404e-03,9.889145052704327241e-03,2.009851488167414768e+00,3.261873277677065808e+00
8.227280000000407670e-03,9.898279440515063074e-03,2.009860211894807236e+00,3.261844196539415819e+00
8.228280000000406935e-03,9.907023061202054753e-03,2.009868544499735510e+00,3.261816419030135528e+00
8.229280000000406201e-03,9.915375569582132037e-03,2.009876485653320444e+00,3.261789946273780494e+00
8.230280000000405466e-03,9.923336635912565276e-03,2.009884035042135864e+00,3.261764779342098741e+00
8.231280000000404731e-03,9.930905945904087984e-03,2.009891192368222779e+00,3.261740919253970361e+00
8.232280000000403997e-03,9.938083200733300107e-03,2.009897957349099595e+00,3.261718366975385308e+00
8.233280000000403262e-03,9.944868117054471088e-03,2.009904329717772775e+00,3.261697123419375011e+00
8.234280000000402527e-03,9.951260427010725357e-03,2.009910309222750602e+00,3.261677189445995495e+00
8.235280000000401793e-03,9.957259878244601597e-03,2.009915895628049842e+00,3.261658565862270542e+00
8.236280000000401058e-03,9.962866233908051691e-03,2.009921088713205073e+00,3.261641253422179254e+00
8.237280000000400323e-03,9.968079272671745775e-03,2.009925888273281558e+00,3.261625252826595656e+00
8.238280000000399589e-03,9.972898788733841266e-03,2.009930294118877470e+00,3.261610564723286032e+00
8.239280000000398854e-03,9.977324591828097902e-03,2.009934306076134103e+00,3.261597189706865407e+00
8.240280000000398120e-03,9.981356507231383887e-03,2.009937923986744313e+00,3.261585128318768234e+00
8.241280000000397385e-03,9.984994375770585295e-03,2.009941147707956510e+00,3.261574381047235960e+00
8.242280000000396650e-03,9.988238053828880567e-03,2.009943977112580882e+00,3.261564948327289493e+00
8.243280000000395916e-03,9.991087413351414787e-03,2.009946412088994272e+00,3.261556830540714991e+00
8.244280000000395181e-03,9.993542341850352936e-03,2.009948452541147290e+00,3.261550028016031888e+00
8.245280000000394446e-03,9.995602742409313846e-03,2.009950098388562090e+00,3.261544541028505328e+00
8.246280000000393712e-03,9.997268533687224748e-03,2.009951349566341250e+00,3.261540369800107086e+00
8.247280000000392977e-03,9.998539649921490621e-03,2.009952206025166443e+00,3.261537514499538659e+00
8.248280000000392242e-03,9.999416040930620558e-03,2.009952667731305098e+00,3.261535975242173535e+00
8.249280000000391508e-03,9.999897672116198413e-03,2.009952734666607288e+00,3.261535752090107820e+00
8.250280000000390773e-03,9.999984524464248029e-03,2.009952406828506621e+00,3.261536845052115829e+00
8.251280000000390039e-03,9.999676594545987840e-03,2.009951684230024682e+00,3.261539254083669626e+00
8.252280000000389304e-03,9.998973894517964450e-03,2.009950566899764368e+00,3.261542979086947014e+00
8.253280000000388569e-03,9.997876452121572111e-03,2.009949054881914332e+00,3.261548019910812890e+00
8.254280000000387835e-03,9.996384310681956376e-03,2.009947148236242320e+00,3.261554376350846773e+00
8.255280000000387100e-03,9.994497529106312339e-03,2.009944847038097837e+00,3.261562048149338366e+00
8.256280000000386365e-03,9.992216181881535819e-03,2.009942151378405928e+00,3.261571034995309759e+00
8.257280000000385631e-03,9.989540359071315961e-03,2.009939061363663626e+00,3.261581336524518093e+00
8.258280000000384896e-03,9.986470166312549565e-03,2.009935577115936400e+00,3.261592952319478655e+00
8.259280000000384162e-03,9.983005724811196829e-03,2.009931698772853714e+00,3.261605881909483529e+00
8.260280000000383427e-03,9.979147171337470965e-03,2.009927426487603697e+00,3.261620124770615803e+00
8.261280000000382692e-03,9.974894658220453611e-03,2.009922760428925148e+00,3.261635680325780662e+00
8.262280000000381958e-03,9.970248353342089226e-03,2.009917700781104433e+00,3.261652547944716929e+00
8.263280000000381223e-03,9.965208440130535889e-03,2.009912247743964375e+00,3.261670726944042364e+00
8.264280000000380488e-03,9.959775117552936707e-03,2.009906401532859821e+00,3.261690216587264324e+00
8.265280000000379754e-03,9.953948600107577135e-03,2.009900162378665645e+00,3.261711016084835713e+00
8.266280000000379019e-03,9.947729117815362274e-03,2.009893530527770533e+00,3.261733124594167421e+00
8.267280000000378284e-03,9.941116916210818860e-03,2.009886506242066329e+00,3.261756541219665628e+00
8.268280000000377550e-03,9.934112256332340921e-03,2.009879089798936480e+00,3.261781265012790421e+00
8.269280000000376815e-03,9.926715414711908061e-03,2.009871281491247164e+00,3.261807294972080662e+00
8.270280000000376081e-03,9.918926683364154978e-03,2.009863081627333958e+00,3.261834630043195737e+00
8.271280000000375346e-03,9.910746369774871972e-03,2.009854490530991189e+00,3.261863269118976838e+00
8.272280000000374611e-03,9.902174796888828928e-03,2.009845508541457715e+00,3.261893211039471829e+00
8.273280000000373877e-03,9.893212303097044177e-03,2.009836136013404051e+00,3.261924454592008082e+00
8.274280000000373142e-03,9.883859242223423658e-03,2.009826373316919046e+00,3.261956998511237771e+00
8.275280000000372407e-03,9.874115983510822411e-03,2.009816220837494782e+00,3.261990841479184056e+00
8.276280000000371673e-03,9.863982911606367088e-03,2.009805678976011034e+00,3.262025982125308587e+00
8.277280000000370938e-03,9.853460426546403750e-03,2.009794748148719279e+00,3.262062419026565685e+00
8.278280000000370203e-03,9.842548943740630357e-03,2.009783428787227155e+00,3.262100150707468948e+00
8.279280000000369469e-03,9.831248893955686283e-03,2.009771721338481143e+00,3.262139175640152544e+00
8.280280000000368734e-03,9.819560723298217941e-03,2.009759626264748800e+00,3.262179492244428936e+00
8.281280000000368000e-03,9.807484893197174203e-03,2.009747144043599665e+00,3.262221098887876813e+00
8.282280000000367265e-03,9.795021880385652510e-03,2.009734275167887052e+00,3.262263993885899716e+00
8.283280000000366530e-03,9.782172176882056314e-03,2.009721020145730730e+00,3.262308175501787311e+00
8.284280000000365796e-03,9.768936289970709536e-03,2.009707379500493829e+00,3.262353641946815763e+00
8.285280000000365061e-03,9.755314742181704288e-03,2.009693353770762414e+00,3.262400391380313458e+00
8.286280000000364326e-03,9.741308071270451951e-03,2.009678943510324611e+00,3.262448421909732055e+00
8.287280000000363592e-03,9.726916830196339139e-03,2.009664149288150181e+00,3.262497731590750405e+00
8.288280000000362857e-03,9.712141587100901405e-03,2.009648971688367869e+00,3.262548318427331395e+00
8.289280000000362122e-03,9.696982925285473065e-03,2.009633411310239204e+00,3.262600180371830305e+00
8.290280000000361388e-03,9.681441443188047724e-03,2.009617468768140292e+00,3.262653315325072967e+00
8.291280000000360653e-03,9.665517754359729402e-03,2.009601144691531172e+00,3.262707721136450800e+00
8.292280000000359919e-03,9.649212487440488040e-03,2.009584439724936722e+00,3.262763395604012295e+00
8.293280000000359184e-03,9.632526286134339075e-03,2.009567354527916905e+00,3.262820336474555383e+00
8.294280000000358449e-03,9.615459809183980050e-03,2.009549889775043230e+00,3.262878541443736680e+00
8.295280000000357715e-03,9.598013730344622310e-03,2.009532046155872109e+00,3.262938008156156755e+00
8.296280000000356980e-03,9.580188738357600653e-03,2.009513824374915547e+00,3.262998734205471152e+00
8.297280000000356245e-03,9.561985536923122558e-03,2.009495225151616271e+00,3.263060717134486310e+00
8.298280000000355511e-03,9.543404844672385978e-03,2.009476249220316646e+00,3.263123954435281249e+00
8.299280000000354776e-03,9.524447395139310282e-03,2.009456897330230252e+00,3.263188443549299045e+00
8.300280000000354041e-03,9.505113936731540356e-03,2.009437170245414350e+00,3.263254181867469406e+00
8.301280000000353307e-03,9.485405232700912931e-03,2.009417068744737911e+00,3.263321166730309031e+00
8.302280000000352572e-03,9.465322061113312299e-03,2.009396593621850524e+00,3.263389395428054840e+00
8.303280000000351838e-03,9.444865214817965704e-03,2.009375745685153092e+00,3.263458865200766112e+00
8.304280000000351103e-03,9.424035501416187094e-03,2.009354525757762744e+00,3.263529573238445280e+00
8.305280000000350368e-03,9.402833743229276064e-03,2.009332934677483529e+00,3.263601516681169379e+00
8.306280000000349634e-03,9.381260777266434148e-03,2.009310973296770886e+00,3.263674692619202844e+00
8.307280000000348899e-03,9.359317455191399140e-03,2.009288642482700116e+00,3.263749098093133405e+00
8.308280000000348164e-03,9.337004643288952799e-03,2.009265943116930853e+00,3.263824730093983995e+00
8.309280000000347430e-03,9.314323222430703417e-03,2.009242876095671537e+00,3.263901585563362850e+00
8.310280000000346695e-03,9.291274088040306356e-03,2.009219442329647443e+00,3.263979661393577203e+00
8.311280000000345961e-03,9.267858150058124259e-03,2.009195642744058929e+00,3.264058954427786929e+00
8.312280000000345226e-03,9.244076332905293986e-03,2.009171478278550804e+00,3.264139461460119129e+00
8.313280000000344491e-03,9.219929575447233239e-03,2.009146949887172351e+00,3.264221179235818227e+00
8.314280000000343757e-03,9.195418830956612888e-03,2.009122058538339139e+00,3.264304104451396960e+00
8.315280000000343022e-03,9.170545067075595511e-03,2.009096805214796611e+00,3.264388233754751845e+00
8.316280000000342287e-03,9.145309265777820662e-03,2.009071190913579219e+00,3.264473563745333706e+00
8.317280000000341553e-03,9.119712423329510639e-03,2.009045216645972687e+00,3.264560090974285345e+00
8.318280000000340818e-03,9.093755550250177261e-03,2.009018883437474479e+00,3.264647811944579203e+00
8.319280000000340083e-03,9.067439671272723226e-03,2.008992192327751614e+00,3.264736723111183458e+00
8.320280000000339349e-03,9.040765825302991832e-03,2.008965144370600253e+00,3.264826820881215674e+00
8.321280000000338614e-03,9.013735065378747705e-03,2.008937740633904401e+00,3.264918101614081358e+00
8.322280000000337880e-03,8.986348458628111088e-03,2.008909982199594157e+00,3.265010561621646268e+00
8.323280000000337145e-03,8.958607086227419677e-03,2.008881870163602645e+00,3.265104197168382960e+00
8.324280000000336410e-03,8.930512043358589114e-03,2.008853405635821154e+00,3.265199004471545763e+00
8.325280000000335676e-03,8.902064439165743165e-03,2.008824589740058286e+00,3.265294979701320877e+00
8.326280000000334941e-03,8.873265396711613184e-03,2.008795423613991993e+00,3.265392118981009340e+00
8.327280000000334206e-03,8.844116052933085823e-03,2.008765908409129608e+00,3.265490418387158478e+00
8.328280000000333472e-03,8.814617558596341343e-03,2.008736045290757222e+00,3.265589873949777733e+00
8.329280000000332737e-03,8.784771078251426418e-03,2.008705835437897047e+00,3.265690481652463895e+00
8.330280000000332002e-03,8.754577790186280489e-03,2.008675280043259015e+00,3.265792237432608047e+00
8.331280000000331268e-03,8.724038886380217420e-03,2.008644380313195477e+00,3.265895137181555441e+00
8.332280000000330533e-03,8.693155572456865918e-03,2.008613137467651022e+00,3.265999176744775134e+00
8.333280000000329799e-03,8.661929067636582602e-03,2.008581552740117626e+00,3.266104351922058058e+00
8.334280000000329064e-03,8.630360604688342915e-03,2.008549627377583136e+00,3.266210658467677774e+00
8.335280000000328329e-03,8.598451429880938149e-03,2.008517362640483306e+00,3.266318092090588543e+00
8.336280000000327595e-03,8.566202802933990321e-03,2.008484759802652064e+00,3.266426648454591408e+00
8.337280000000326860e-03,8.533615996968071937e-03,2.008451820151270439e+00,3.266536323178541146e+00
8.338280000000326125e-03,8.500692298454484014e-03,2.008418544986816379e+00,3.266647111836522122e+00
8.339280000000325391e-03,8.467433007164470310e-03,2.008384935623012790e+00,3.266759009958043691e+00
8.340280000000324656e-03,8.433839436117902474e-03,2.008350993386778249e+00,3.266872013028216060e+00
8.341280000000323921e-03,8.399912911531441304e-03,2.008316719618170598e+00,3.266986116487963443e+00
8.342280000000323187e-03,8.365654772766189726e-03,2.008282115670336321e+00,3.267101315734218581e+00
8.343280000000322452e-03,8.331066372274804552e-03,2.008247182909457695e+00,3.267217606120102147e+00
8.344280000000321718e-03,8.296149075548151994e-03,2.008211922714696840e+00,3.267334982955137690e+00
8.345280000000320983e-03,8.260904261061241538e-03,2.008176336478143309e+00,3.267453441505452361e+00
8.346280000000320248e-03,8.225333320219038388e-03,2.008140425604757695e+00,3.267572976993963429e+00
8.347280000000319514e-03,8.189437657301379056e-03,2.008104191512316561e+00,3.267693584600605661e+00
8.348280000000318779e-03,8.153218689407574701e-03,2.008067635631357373e+00,3.267815259462521382e+00
8.349280000000318044e-03,8.116677846400457627e-03,2.008030759405119881e+00,3.267937996674271872e+00
8.350280000000317310e-03,8.079816570849945520e-03,2.007993564289491939e+00,3.268061791288049633e+00
8.351280000000316575e-03,8.042636317976076601e-03,2.007956051752950444e+00,3.268186638313883563e+00
8.352280000000315840e-03,8.005138555591574667e-03,2.007918223276503156e+00,3.268312532719862773e+00
8.353280000000315106e-03,7.967324764043933610e-03,2.007880080353630081e+00,3.268439469432344424e+00
8.354280000000314371e-03,7.929196436156811523e-03,2.007841624490225296e+00,3.268567443336167777e+00
8.355280000000313637e-03,7.890755077171348469e-03,2.007802857204537883e+00,3.268696449274879789e+00
8.356280000000312902e-03,7.852002204686575268e-03,2.007763780027110201e+00,3.268826482050950055e+00
8.357280000000312167e-03,7.812939348599544712e-03,2.007724394500720155e+00,3.268957536425993737e+00
8.358280000000311433e-03,7.773568051044925896e-03,2.007684702180318137e+00,3.269089607120986507e+00
8.359280000000310698e-03,7.733889866334132772e-03,2.007644704632964849e+00,3.269222688816508793e+00
8.360280000000309963e-03,7.693906360893957436e-03,2.007604403437772689e+00,3.269356776152963384e+00
8.361280000000309229e-03,7.653619113204732441e-03,2.007563800185840464e+00,3.269491863730787706e+00
8.362280000000308494e-03,7.613029713738013460e-03,2.007522896480192998e+00,3.269627946110706063e+00
8.363280000000307760e-03,7.572139764893836937e-03,2.007481693935714517e+00,3.269765017813951680e+00
8.364280000000307025e-03,7.530950880937278651e-03,2.007440194179088255e+00,3.269903073322502962e+00
8.365280000000306290e-03,7.489464687934994057e-03,2.007398398848730725e+00,3.270042107079305538e+00
8.366280000000305556e-03,7.447682823690845305e-03,2.007356309594726884e+00,3.270182113488533382e+00
8.367280000000304821e-03,7.405606937681295798e-03,2.007313928078765297e+00,3.270323086915796651e+00
8.368280000000304086e-03,7.363238690990275663e-03,2.007271255974072854e+00,3.270465021688404583e+00
8.369280000000303352e-03,7.320579756243621346e-03,2.007228294965347715e+00,3.270607912095595537e+00
8.370280000000302617e-03,7.277631817543030353e-03,2.007185046748694024e+00,3.270751752388782130e+00
8.371280000000301882e-03,7.234396570399584045e-03,2.007141513031555302e+00,3.270896536781791930e+00
8.372280000000301148e-03,7.190875721666810730e-03,2.007097695532644277e+00,3.271042259451120593e+00
8.373280000000300413e-03,7.147070989473348034e-03,2.007053595981877159e+00,3.271188914536165449e+00
8.374280000000299679e-03,7.102984103154915720e-03,2.007009216120306583e+00,3.271336496139487515e+00
8.375280000000298944e-03,7.058616803186349223e-03,2.006964557700049667e+00,3.271484998327054861e+00
8.376280000000298209e-03,7.013970841112680821e-03,2.006919622484221843e+00,3.271634415128490403e+00
8.377280000000297475e-03,6.969047979480047332e-03,2.006874412246864914e+00,3.271784740537335701e+00
8.378280000000296740e-03,6.923849991766106021e-03,2.006828928772879106e+00,3.271935968511290760e+00
8.379280000000296005e-03,6.878378662310019424e-03,2.006783173857951130e+00,3.272088092972474271e+00
8.380280000000295271e-03,6.832635786242017770e-03,2.006737149308483126e+00,3.272241107807697169e+00
8.381280000000294536e-03,6.786623169412519911e-03,2.006690856941523382e+00,3.272395006868684675e+00
8.382280000000293801e-03,6.740342628320803234e-03,2.006644298584691732e+00,3.272549783972374726e+00
8.383280000000293067e-03,6.693795990043592894e-03,2.006597476076108499e+00,3.272705432901161338e+00
8.384280000000292332e-03,6.646985092162205171e-03,2.006550391264323885e+00,3.272861947403148619e+00
8.385280000000291598e-03,6.599911782690841798e-03,2.006503046008242030e+00,3.273019321192429665e+00
8.386280000000290863e-03,6.552577920003156524e-03,2.006455442177050408e+00,3.273177547949337907e+00
8.387280000000290128e-03,6.504985372759001204e-03,2.006407581650143435e+00,3.273336621320727780e+00
8.388280000000289394e-03,6.457136019830647146e-03,2.006359466317048756e+00,3.273496534920240286e+00
8.389280000000288659e-03,6.409031750228619609e-03,2.006311098077354416e+00,3.273657282328554352e+00
8.390280000000287924e-03,6.360674463027113368e-03,2.006262478840633801e+00,3.273818857093673707e+00
8.391280000000287190e-03,6.312066067288971127e-03,2.006213610526367486e+00,3.273981252731194225e+00
8.392280000000286455e-03,6.263208481990534433e-03,2.006164495063869069e+00,3.274144462724586369e+00
8.393280000000285720e-03,6.214103635945672326e-03,2.006115134392210120e+00,3.274308480525437659e+00
8.394280000000284986e-03,6.164753467729402331e-03,2.006065530460142465e+00,3.274473299553768868e+00
8.395280000000284251e-03,6.115159925601975494e-03,2.006015685226021805e+00,3.274638913198275603e+00
8.396280000000283517e-03,6.065324967431515515e-03,2.005965600657728665e+00,3.274805314816633839e+00
8.397280000000282782e-03,6.015250560616842643e-03,2.005915278732592455e+00,3.274972497735757493e+00
8.398280000000282047e-03,5.964938682009796218e-03,2.005864721437314646e+00,3.275140455252087968e+00
8.399280000000281313e-03,5.914391317837194677e-03,2.005813930767887499e+00,3.275309180631869488e+00
8.400280000000280578e-03,5.863610463622367930e-03,2.005762908729515459e+00,3.275478667111439535e+00
8.401280000000279843e-03,5.812598124106603883e-03,2.005711657336539666e+00,3.275648907897504181e+00
8.402280000000279109e-03,5.761356313169662541e-03,2.005660178612353572e+00,3.275819896167422307e+00
8.403280000000278374e-03,5.709887053750616233e-03,2.005608474589325674e+00,3.275991625069507585e+00
8.404280000000277639e-03,5.658192377767465135e-03,2.005556547308719129e+00,3.276164087723286045e+00
8.405280000000276905e-03,5.606274326037615809e-03,2.005504398820611822e+00,3.276337277219803390e+00
8.406280000000276170e-03,5.554134948196855735e-03,2.005452031183812434e+00,3.276511186621915428e+00
8.407280000000275436e-03,5.501776302618542960e-03,2.005399446465783164e+00,3.276685808964565183e+00
8.408280000000274701e-03,5.449200456332352512e-03,2.005346646742554473e+00,3.276861137255081324e+00
8.409280000000273966e-03,5.396409484942612557e-03,2.005293634098646915e+00,3.277037164473468600e+00
8.410280000000273232e-03,5.343405472546599796e-03,2.005240410626985881e+00,3.277213883572692943e+00
8.411280000000272497e-03,5.290190511651906777e-03,2.005186978428818989e+00,3.277391287478997661e+00
8.412280000000271762e-03,5.236766703094071149e-03,2.005133339613635268e+00,3.277569369092169005e+00
8.413280000000271028e-03,5.183136155953700121e-03,2.005079496299079000e+00,3.277748121285852356e+00
8.414280000000270293e-03,5.129300987472722347e-03,2.005025450610870674e+00,3.277927536907829342e+00
8.415280000000269559e-03,5.075263322971527991e-03,2.004971204682717723e+00,3.278107608780349125e+00
8.416280000000268824e-03,5.021025295764587441e-03,2.004916760656232366e+00,3.278288329700384196e+00
8.417280000000268089e-03,4.966589047076279927e-03,2.004862120680849014e+00,3.278469692439966110e+00
8.418280000000267355e-03,4.911956725956618912e-03,2.004807286913737219e+00,3.278651689746451936e+00
8.419280000000266620e-03,4.857130489196033810e-03,2.004752261519717749e+00,3.278834314342855549e+00
8.420280000000265885e-03,4.802112501240475215e-03,2.004697046671174210e+00,3.279017558928145171e+00
8.421280000000265151e-03,4.746904934105900843e-03,2.004641644547971779e+00,3.279201416177514261e+00
8.422280000000264416e-03,4.691509967292658255e-03,2.004586057337368832e+00,3.279385878742724358e+00
8.423280000000263681e-03,4.635929787698932561e-03,2.004530287233929897e+00,3.279570939252385742e+00
8.424280000000262947e-03,4.580166589535172514e-03,2.004474336439439064e+00,3.279756590312283393e+00
8.425280000000262212e-03,4.524222574236958817e-03,2.004418207162816046e+00,3.279942824505650556e+00
8.426280000000261478e-03,4.468099950378161267e-03,2.004361901620024256e+00,3.280129634393514237e+00
8.427280000000260743e-03,4.411800933583999614e-03,2.004305422033986872e+00,3.280317012514964325e+00
8.428280000000260008e-03,4.355327746443191962e-03,2.004248770634498023e+00,3.280504951387489321e+00
8.429280000000259274e-03,4.298682618420471800e-03,2.004191949658135297e+00,3.280693443507277429e+00
8.430280000000258539e-03,4.241867785768498739e-03,2.004134961348170485e+00,3.280882481349515878e+00
8.431280000000257804e-03,4.184885491439586241e-03,2.004077807954480761e+00,3.281072057368718653e+00
8.432280000000257070e-03,4.127737984997272361e-03,2.004020491733460752e+00,3.281262163999024928e+00
8.433280000000256335e-03,4.070427522527001428e-03,2.003963014947934163e+00,3.281452793654511702e+00
8.434280000000255600e-03,4.012956366547830098e-03,2.003905379867062742e+00,3.281643938729509991e+00
8.435280000000254866e-03,3.955326785922523569e-03,2.003847588766257903e+00,3.281835591598917468e+00
8.436280000000254131e-03,3.897541055768378223e-03,2.003789643927089692e+00,3.282027744618511989e+00
8.437280000000253397e-03,3.839601457367011229e-03,2.003731547637197075e+00,3.282220390125263343e+00
8.438280000000252662e-03,3.781510278074558251e-03,2.003673302190200012e+00,3.282413520437644117e+00
8.439280000000251927e-03,3.723269811231309529e-03,2.003614909885605311e+00,3.282607127855956541e+00
8.440280000000251193e-03,3.664882356071172496e-03,2.003556373028717807e+00,3.282801204662636252e+00
8.441280000000250458e-03,3.606350217630901935e-03,2.003497693930548884e+00,3.282995743122580912e+00
8.442280000000249723e-03,3.547675706659233000e-03,2.003438874907725875e+00,3.283190735483448641e+00
8.443280000000248989e-03,3.488861139525126914e-03,2.003379918282400585e+00,3.283386173975998190e+00
8.444280000000248254e-03,3.429908838127052311e-03,2.003320826382154696e+00,3.283582050814394471e+00
8.445280000000247519e-03,3.370821129801060065e-03,2.003261601539912728e+00,3.283778358196523861e+00
8.446280000000246785e-03,3.311600347228633914e-03,2.003202246093847005e+00,3.283975088304314838e+00
8.447280000000246050e-03,3.252248828344867209e-03,2.003142762387286169e+00,3.284172233304066602e+00
8.448280000000245316e-03,3.192768916246099299e-03,2.003083152768621922e+00,3.284369785346755499e+00
8.449280000000244581e-03,3.133162959097414435e-03,2.003023419591215770e+00,3.284567736568374308e+00
8.450280000000243846e-03,3.073433310039938582e-03,2.002963565213307540e+00,3.284766079090232438e+00
8.451280000000243112e-03,3.013582327097943242e-03,2.002903591997923005e+00,3.284964805019284562e+00
8.452280000000242377e-03,2.953612373085889864e-03,2.002843502312779300e+00,3.285163906448454796e+00
8.453280000000241642e-03,2.893525815514538368e-03,2.002783298530190770e+00,3.285363375456955559e+00
8.454280000000240908e-03,2.833325026498567916e-03,2.002722983026975712e+00,3.285563204110613533e+00
8.455280000000240173e-03,2.773012382661980708e-03,2.002662558184363117e+00,3.285763384462195624e+00
8.456280000000239438e-03,2.712590265044683650e-03,2.002602026387900302e+00,3.285963908551712720e+00
8.457280000000238704e-03,2.652061059008421675e-03,2.002541390027355206e+00,3.286164768406762526e+00
8.458280000000237969e-03,2.591427154142606111e-03,2.002480651496623576e+00,3.286365956042854641e+00
8.459280000000237235e-03,2.530690944169978682e-03,2.002419813193636156e+00,3.286567463463715200e+00
8.460280000000236500e-03,2.469854826852112880e-03,2.002358877520260982e+00,3.286769282661627045e+00
8.461280000000235765e-03,2.408921203894751843e-03,2.002297846882211907e+00,3.286971405617752140e+00
8.462280000000235031e-03,2.347892480853063825e-03,2.002236723688950004e+00,3.287173824302452196e+00
8.463280000000234296e-03,2.286771067036398944e-03,2.002175510353590759e+00,3.287376530675612862e+00
8.464280000000233561e-03,2.225559375413587154e-03,2.002114209292808589e+00,3.287579516686976788e+00
8.465280000000232827e-03,2.164259822517401385e-03,2.002052822926740472e+00,3.287782774276466036e+00
8.466280000000232092e-03,2.102874828349229723e-03,2.001991353678892693e+00,3.287986295374489387e+00
8.467280000000231358e-03,2.041406816283532905e-03,2.001929803976042255e+00,3.288190071902299394e+00
8.468280000000230623e-03,1.979858212972178226e-03,2.001868176248142728e+00,3.288394095772296133e+00
8.469280000000229888e-03,1.918231448248635534e-03,2.001806472928227443e+00,3.288598358888361162e+00
8.470280000000229154e-03,1.856528955032054392e-03,2.001744696452314454e+00,3.288802853146185257e+00
8.471280000000228419e-03,1.794753169231215256e-03,2.001682849259310615e+00,3.289007570433587269e+00
8.472280000000227684e-03,1.732906529648434689e-03,2.001620933790913881e+00,3.289212502630843638e+00
8.473280000000226950e-03,1.670991477883005229e-03,2.001558952491516941e+00,3.289417641611022347e+00
8.474280000000226215e-03,1.609010458235224416e-03,2.001496907808112624e+00,3.289622979240300005e+00
8.475280000000225480e-03,1.546965917609619771e-03,2.001434802190195317e+00,3.289828507378297573e+00
8.476280000000224746e-03,1.484860305418418160e-03,2.001372638089664591e+00,3.290034217878390344e+00
8.477280000000224011e-03,1.422696073484846450e-03,2.001310417960729282e+00,3.290240102588059656e+00
8.478280000000223277e-03,1.360475675946340012e-03,2.001248144259810680e+00,3.290446153349194880e+00
8.479280000000222542e-03,1.298201569157654296e-03,2.001185819445444380e+00,3.290652361998438913e+00
8.480280000000221807e-03,1.235876211593895518e-03,2.001123445978183923e+00,3.290858720367506152e+00
8.481280000000221073e-03,1.173502063753532713e-03,2.001061026320504421e+00,3.291065220283503123e+00
8.482280000000220338e-03,1.111081588060979994e-03,2.000998562936702196e+00,3.291271853569276651e+00
8.483280000000219603e-03,1.048617248769806790e-03,2.000936058292801967e+00,3.291478612043716723e+00
8.484280000000218869e-03,9.861115118651728791e-04,2.000873514856456037e+00,3.291685487522101994e+00
8.485280000000218134e-03,9.235668449665436876e-04,2.000810935096849263e+00,3.291892471816407983e+00
8.486280000000217399e-03,8.609857172302750467e-04,2.000748321484600467e+00,3.292099556735644583e+00
8.487280000000216665e-03,7.983705992521337698e-04,2.000685676491663845e+00,3.292306734086190900e+00
8.488280000000215930e-03,7.357239629697636925e-04,2.000623002591233490e+00,3.292513995672104343e+00
8.489280000000215196e-03,6.730482815650967428e-04,2.000560302257643919e+00,3.292721333295458130e+00
8.490280000000214461e-03,6.103460293667168496e-04,2.000497577966273699e+00,3.292928738756658369e+00
8.491280000000213726e-03,5.476196817522483535e-04,2.000434832193447754e+00,3.293136203854779787e+00
8.492280000000212992e-03,4.848717150503484134e-04,2.000372067416337440e+00,3.293343720387895246e+00
8.493280000000212257e-03,4.221046064433717259e-04,2.000309286112865070e+00,3.293551280153376837e+00
8.494280000000211522e-03,3.593208338692915373e-04,2.000246490761605767e+00,3.293758874948256477e+00
8.495280000000210788e-03,2.965228759239459696e-04,2.000183683841689319e+00,3.293966496569517233e+00
8.496280000000210053e-03,2.337132117631874467e-04,2.000120867832701155e+00,3.294174136814442377e+00
8.497280000000209318e-03,1.708943210050096768e-04,2.000058045214588187e+00,3.294381787480925361e+00
8.498280000000208584e-03,1.080686836316565425e-04,1.999995218467554681e+00,3.294589440367809097e+00
8.499280000000207849e-03,4.523877989171686985e-05,1.999932390071970101e+00,3.294797087275195935e+00
8.500280000000207115e-03,-1.759290979779171705e-05,1.999869562508268306e+00,3.295004720004783394e+00
8.501280000000206380e-03,-8.042390494927432868e-05,1.999806738256850513e+00,3.295212330360174136e+00
8.502280000000205645e-03,-1.432517251027683842e-04,1.999743919797987379e+00,3.295419910147214360e+00
